id,name,is_obsolete,replacement_id
10128,Bracket epiphysis of the proximal phalanx of the hallux,False,
10129,Cone-shaped epiphysis of the proximal phalanx of the hallux,False,
10130,Enlarged epiphysis of the proximal phalanx of the hallux,False,
10131,Fragmentation of the epiphysis of the proximal phalanx of the hallux,False,
10132,Irregular epiphysis of the proximal phalanx of the hallux,False,
10133,Ivory epiphysis of the proximal phalanx of the hallux,False,
10134,Pseudoepiphysis of the proximal phalanx of the hallux,False,
10135,Small epiphysis of the proximal phalanx of the hallux,False,
10136,Stippling of the epiphysis of the proximal phalanx of the hallux,False,
10137,Triangular epiphysis of the proximal phalanx of the hallux,False,
10138,Absent epiphysis of the distal phalanx of the hallux,False,
10139,Bracket epiphysis of the distal phalanx of the hallux,False,
10140,Cone-shaped epiphysis of the distal phalanx of the hallux,False,
10141,Enlarged epiphysis of the distal phalanx of the hallux,False,
10142,Fragmentation of the epiphysis of the distal phalanx of the hallux,False,
10143,Irregular epiphysis of the distal phalanx of the hallux,False,
10144,Ivory epiphysis of the distal phalanx of the hallux,False,
10145,Pseudoepiphysis of the distal phalanx of the hallux,False,
10146,Small epiphysis of the distal phalanx of the hallux,False,
10147,Stippling of the epiphysis of the distal phalanx of the hallux,False,
10148,Triangular epiphysis of the distal phalanx of the hallux,False,
10149,Absent epiphysis of the 1st metatarsal,False,
10150,Bracket epiphysis of the 1st metatarsal,False,
10151,Cone-shaped epiphysis of the 1st metatarsal,False,
10152,Enlarged epiphysis of the 1st metatarsal,False,
10153,Fragmentation of the epiphysis of the 1st metatarsal,False,
10154,Irregular epiphysis of the 1st metatarsal,False,
10155,Ivory epiphysis of the 1st metatarsal,False,
10156,Pseudoepiphysis of the 1st metatarsal,False,
10157,Small epiphysis of the 1st metatarsal,False,
10158,Stippling of the epiphysis of the 1st metatarsal,False,
10159,Triangular epiphysis of the 1st metatarsal,False,
10160,Abnormality of the epiphyses of the toes,False,
10161,Abnormality of the phalanges of the toes,False,
10162,Absent epiphyses of the toes,False,
10163,Bracket epiphyses of the toes,False,
10164,Cone-shaped epiphyses of the toes,False,
10165,Enlarged epiphyses of the toes,False,
10166,Fragmentation of the epiphyses of the toes,False,
10167,Irregular epiphyses of the toes,False,
10168,Ivory epiphyses of the toes,False,
10169,Pseudoepiphyses of the toes,False,
10170,Small epiphyses of the toes,False,
10171,Epiphyseal stippling of toe phalanges,False,
10172,Triangular epiphyses of the toes,False,
10173,Aplasia/Hypoplasia of the phalanges of the toes,False,
10174,Broad phalanx of the toes,False,
10175,Bullet-shaped toe phalanx,False,
10176,Curved toe phalanx,False,
10177,Osteolytic defects of the phalanges of the toes,False,
10178,Patchy sclerosis of toe phalanx,False,
10179,Symphalangism affecting the phalanges of the toes,False,
10180,Triangular shaped phalanges of the toes,False,
10181,Duplication of phalanx of toe,False,
10182,Abnormality of the distal phalanges of the toes,False,
10183,Abnormality of the middle phalanges of the toes,False,
10184,Abnormality of toe proximal phalanx,False,
10185,Aplasia/Hypoplasia of the distal phalanges of the toes,False,
10186,Broad distal phalanx of the toes,False,
10187,Bullet-shaped distal toe phalanx,False,
10188,Curved distal toe phalanx,False,
10189,Osteolytic defects of the distal phalanges of the toes,False,
10190,Patchy sclerosis of distal toe phalanx,False,
10191,Symphalangism affecting the distal phalanges of the toes,False,
10192,Triangular shaped distal phalanges of the toes,False,
10193,Duplication of distal phalanx of toe,False,
10194,Aplasia/Hypoplasia of the middle phalanges of the toes,False,
10195,Broad middle phalanges of the toes,False,
10196,Bullet-shaped middle toe phalanx,False,
10197,Curved middle toe phalanx,False,
10198,Osteolytic defects of the middle phalanges of the toes,False,
10199,Patchy sclerosis of middle toe phalanx,False,
10200,Symphalangism affecting the middle phalanges of the toes,False,
10201,Triangular shaped middle phalanges of the toes,False,
10202,Duplication of middle phalanx of toe,False,
10203,Aplasia/hypoplasia of proximal toe phalanx,False,
10204,Broad proximal phalanx of toe,False,
10205,Bullet-shaped proximal toe phalanx,False,
10206,Curved proximal toe phalanx,False,
10207,Osteolytic defect of the proximal toe phalanx,False,
10208,Patchy sclerosis of proximal toe phalanx,False,
10209,Symphalangism affecting the proximal phalanges of the toes,False,
10210,Triangular shaped proximal phalanges of the toes,False,
10211,Duplication of proximal phalanx of toe,False,
10212,Flexion contracture of the hallux,False,
10213,Contracture of the tarsometatarsal joint of the hallux,False,
10214,Contracture of the interphalangeal joint of the hallux,False,
10215,Contractures of the metatarsophalangeal joint of the hallux,False,
10219,Structural foot deformity,False,
10220,Abnormality of the epiphysis of the 2nd metacarpal,False,
10221,obsolete Pseudoepiphysis of the 2nd metacarpal,True,6179.0
10222,Abnormality of the epiphysis of the 3rd metacarpal,False,
10223,Pseudoepiphysis of the 3rd metacarpal,False,
10224,Abnormality of the epiphysis of the 4th metacarpal,False,
10225,Pseudoepiphysis of the 4th metacarpal,False,
10226,Abnormality of the epiphysis of the 5th metacarpal,False,
10227,Pseudoepiphysis of the 5th metacarpal,False,
10228,Absent epiphyses of the phalanges of the hand,False,
10229,Bracket epiphyses of the phalanges of the hand,False,
10230,Cone-shaped epiphyses of the phalanges of the hand,False,
10231,Enlarged epiphyses of the phalanges of the hand,False,
10232,Fragmentation of the epiphyses of the phalanges of the hand,False,
10233,Irregular epiphyses of the phalanges of the hand,False,
10234,Ivory epiphyses of the phalanges of the hand,False,
10235,Pseudoepiphyses of the phalanges of the hand,False,
10236,Small epiphyses of the phalanges of the hand,False,
10237,Epiphyseal stippling of finger phalanges,False,
10238,Triangular epiphyses of the phalanges of the hand,False,
10239,Aplasia of the middle phalanx of the hand,False,
10241,Short proximal phalanx of finger,False,
10242,Aplasia of the proximal phalanges of the hand,False,
10243,Abnormality of the epiphyses of the distal phalanx of finger,False,
10244,Abnormality of the epiphyses of the middle phalanges of the hand,False,
10245,Abnormality of the epiphyses of the proximal phalanges of the hand,False,
10246,Absent epiphyses of the distal phalanges of the hand,False,
10247,Bracket epiphyses of the distal phalanges of the hand,False,
10248,Cone-shaped epiphyses of the distal phalanges of the hand,False,
10249,Enlarged epiphyses of the distal phalanges of the hand,False,
10250,Fragmentation of the epiphyses of the distal phalanges of the hand,False,
10251,Irregular epiphyses of the distal phalanges of the hand,False,
10252,Ivory epiphyses of the distal phalanges of the hand,False,
10253,Pseudoepiphyses of the distal phalanges of the hand,False,
10254,Small epiphyses of the distal phalanges of the hand,False,
10255,Stippling of the epiphyses of the distal phalanges of the hand,False,
10256,Triangular epiphyses of the distal phalanges of the hand,False,
10257,Absent epiphyses of the middle phalanges of the hand,False,
10258,Bracket epiphyses of the middle phalanges of the hand,False,
10259,Cone-shaped epiphyses of the middle phalanges of the hand,False,
10260,Enlarged epiphyses of the middle phalanges of the hand,False,
10261,Fragmentation of the epiphyses of the middle phalanges of the hand,False,
10262,Irregular epiphyses of the middle phalanges of the hand,False,
10263,Ivory epiphyses of the middle phalanges of the hand,False,
10264,Pseudoepiphyses of the middle phalanges of the hand,False,
10265,Small epiphyses of the middle phalanges of the hand,False,
10266,Stippling of the epiphyses of the middle phalanges of the hand,False,
10267,Triangular epiphyses of the middle phalanges of the hand,False,
10268,Absent epiphyses of the proximal phalanges of the hand,False,
10269,Bracket epiphyses of the proximal phalanges of the hand,False,
10270,Cone-shaped epiphyses of the proximal phalanges of the hand,False,
10271,Enlarged epiphyses of the proximal phalanges of the hand,False,
10272,Fragmentation of the epiphyses of the proximal phalanges of the hand,False,
10273,Irregular epiphyses of the proximal phalanges of the hand,False,
10274,Ivory epiphyses of the proximal phalanges of the hand,False,
10275,Pseudoepiphyses of the proximal phalanges of the hand,False,
10276,Small epiphyses of the proximal phalanges of the hand,False,
10277,Stippling of the epiphyses of the proximal phalanges of the hand,False,
10278,Triangular epiphyses of the proximal phalanges of the hand,False,
10280,Stomatitis,False,
10281,Cleft lower lip,False,
10282,Thin lower lip vermilion,False,
10284,Intra-oral hyperpigmentation,False,
10285,Oral synechia,False,
10286,Abnormal salivary gland morphology,False,
10287,Abnormality of the submandibular glands,False,
10288,Abnormality of the sublingual glands,False,
10289,Cleft of alveolar ridge of maxilla,False,
10290,Short hard palate,False,
10291,Prominent palatine ridges,False,
10292,Absent uvula,False,
10293,Aplasia/Hypoplasia of the uvula,False,
10294,Palate fistula,False,
10295,Aplasia/Hypoplasia of the tongue,False,
10296,Ankyloglossia,False,
10297,Bifid tongue,False,
10298,Smooth tongue,False,
10299,Abnormality of dentin,False,
10300,Abnormally low-pitched voice,False,
10301,Spinal dysraphism,False,
10302,Spinal cord tumor,False,
10303,Abnormal spinal meningeal morphology,False,
10304,Spinal meningeal diverticulum,False,
10305,Absence of the sacrum,False,
10306,Short thorax,False,
10307,Stridor,False,
10308,Asternia,False,
10309,Bifid sternum,False,
10310,Chylothorax,False,
10311,Aplasia/Hypoplasia of the breasts,False,
10312,Asymmetry of the breasts,False,
10313,Breast hypertrophy,False,
10314,Premature thelarche,False,
10315,Aplasia/Hypoplasia of the diaphragm,False,
10316,Ebstein anomaly of the tricuspid valve,False,
10317,Scapular aplasia,False,
10318,Aplasia/Hypoplasia of the abdominal wall musculature,False,
10319,Abnormality of the 2nd toe,False,
10320,Abnormality of the 3rd toe,False,
10321,Abnormality of the 4th toe,False,
10322,Abnormality of the 5th toe,False,
10323,Abnormality of the epiphyses of the 2nd toe,False,
10324,Abnormality of phalanx of the 2nd toe,False,
10325,Aplasia/Hypoplasia of the 2nd toe,False,
10326,Deviation of the 2nd toe,False,
10327,Flexion contracture of the 2nd toe,False,
10328,Polydactyly affecting the 2nd toe,False,
10329,Abnormality of the epiphyses of the 3rd toe,False,
10330,Abnormality of the phalanges of the 3rd toe,False,
10331,Aplasia/Hypoplasia of the 3rd toe,False,
10332,Deviation of the 3rd toe,False,
10333,Flexion contracture of 3rd toe,False,
10334,Polydactyly affecting the 3rd toe,False,
10335,Abnormality of the epiphyses of the 4th toe,False,
10336,Abnormality of the phalanges of the 4th toe,False,
10337,Aplasia/Hypoplasia of the 4th toe,False,
10338,Deviation of the 4th toe,False,
10339,Flexion contracture of the 4th toe,False,
10340,Polydactyly affecting the 4th toe,False,
10341,Abnormality of the epiphyses of the 5th toe,False,
10342,Abnormality of the phalanges of the 5th toe,False,
10343,Aplasia/Hypoplasia of the 5th toe,False,
10344,Deviation of the 5th toe,False,
10345,Flexion contracture of the 5th toe,False,
10347,Aplasia/Hypoplasia of the phalanges of the 2nd toe,False,
10348,Broad phalanges of the 2nd toe,False,
10349,Bullet-shaped 2nd toe phalanx,False,
10350,Curved 2nd toe phalanx,False,
10351,Osteolytic defects of the phalanges of the 2nd toe,False,
10352,Patchy sclerosis of 2nd toe phalanx,False,
10353,Symphalangism affecting the phalanges of the 2nd toe,False,
10354,Triangular shaped phalanges of the 2nd toe,False,
10355,Duplication of the phalanges of the 2nd toe,False,
10356,Abnormality of the distal phalanx of the 2nd toe,False,
10357,Abnormality of the middle phalanx of the 2nd toe,False,
10358,Abnormality of the proximal phalanx of the 2nd toe,False,
10359,Aplasia/Hypoplasia of the phalanges of the 3rd toe,False,
10360,Broad phalanges of the 3rd toe,False,
10361,Bullet-shaped 3rd toe phalanx,False,
10362,Curved 3rd toe phalanx,False,
10363,Osteolytic defects of the phalanges of the 3rd toe,False,
10364,Patchy sclerosis of 3rd toe phalanx,False,
10365,Symphalangism affecting the phalanges of the 3rd toe,False,
10366,Triangular shaped phalanges of the 3rd toe,False,
10367,Duplication of phalanx of the 3rd toe,False,
10368,Abnormality of the distal phalanx of the 3rd toe,False,
10369,Abnormality of the middle phalanx of the 3rd toe,False,
10370,Abnormality of the proximal phalanx of the 3rd toe,False,
10371,Aplasia/Hypoplasia of the phalanges of the 4th toe,False,
10372,Broad phalanges of the 4th toe,False,
10373,Bullet-shaped 4th toe phalanx,False,
10374,Curved 4th toe phalanx,False,
10375,Osteolytic defects of the phalanges of the 4th toe,False,
10376,Patchy sclerosis of 4th toe phalanx,False,
10377,Symphalangism affecting the phalanges of the 4th toe,False,
10378,Triangular shaped phalanges of the 4th toe,False,
10379,Duplication of phalanx of the 4th toe,False,
10380,Abnormality of the distal phalanx of the 4th toe,False,
10381,Abnormality of the middle phalanx of the 4th toe,False,
10382,Abnormality of the proximal phalanx of the 4th toe,False,
10383,Aplasia/Hypoplasia of the phalanges of the 5th toe,False,
10384,Broad phalanges of the 5th toe,False,
10385,Bullet-shaped 5th toe phalanx,False,
10386,Curved 5th toe phalanx,False,
10387,Osteolytic defects of the phalanges of the 5th toe,False,
10388,Patchy sclerosis of 5th toe phalanx,False,
10389,Symphalangism affecting the phalanges of the 5th toe,False,
10390,Triangular shaped phalanges of the 5th toe,False,
10391,Duplication of the phalanges of the 5th toe,False,
10392,Abnormality of the distal phalanx of the 5th toe,False,
10393,Abnormality of the middle phalanx of the 5th toe,False,
10394,Abnormality of the proximal phalanx of the 5th toe,False,
10395,Aplasia/hypoplasia of the proximal phalanx of the 2nd toe,False,
10396,Broad proximal phalanx of the 2nd toe,False,
10397,Bullet-shaped proximal phalanx of the 2nd toe,False,
10398,Curved proximal phalanx of the 2nd toe,False,
10399,Osteolytic defects of the proximal phalanx of the 2nd toe,False,
10400,Patchy sclerosis of the proximal phalanx of the 2nd toe,False,
10401,Symphalangism affecting the proximal phalanx of the 2nd toe,False,
10402,Triangular shaped proximal phalanx of the 2nd toe,False,
10403,Duplication of the proximal phalanx of the 2nd toe,False,
10404,Aplasia/Hypoplasia of the middle phalanx of the 2nd toe,False,
10405,Broad middle phalanx of the 2nd toe,False,
10406,Bullet-shaped middle phalanx of the 2nd toe,False,
10407,Curved middle phalanx of the 2nd toe,False,
10408,Osteolytic defects of the middle phalanx of the 2nd toe,False,
10409,Patchy sclerosis of the middle phalanx of the 2nd toe,False,
10410,Symphalangism affecting the middle phalanx of the 2nd toe,False,
10411,Triangular shaped middle phalanx of the 2nd toe,False,
10412,Duplication of the middle phalanx of the 2nd toe,False,
10413,Aplasia/Hypoplasia of the distal phalanx of the 2nd toe,False,
10414,Broad distal phalanx of the 2nd toe,False,
10415,Bullet-shaped distal phalanx of the 2nd toe,False,
10416,Curved distal phalanx of the 2nd toe,False,
10417,Osteolytic defects of the distal phalanx of the 2nd toe,False,
10418,Patchy sclerosis of the distal phalanx of the 2nd toe,False,
10419,Symphalangism affecting the distal phalanx of the 2nd toe,False,
10420,Triangular shaped distal phalanx of the 2nd toe,False,
10421,Duplication of the distal phalanx of the 2nd toe,False,
10422,Complete duplication of the proximal phalanx of the 2nd toe,False,
10423,Partial duplication of the proximal phalanx of the 2nd toe,False,
10424,Complete duplication of the distal phalanx of the 2nd toe,False,
10425,Partial duplication of the distal phalanx of the 2nd toe,False,
10426,Complete duplication of the middle phalanx of the 2nd toe,False,
10427,Partial duplication of the middle phalanx of the 2nd toe,False,
10428,Partial duplication of phalanx of the 2nd toe,False,
10429,Complete duplication of the phalanges of the 2nd toe,False,
10430,Aplasia of the phalanges of the 2nd toe,False,
10431,Short phalanx of the 2nd toe,False,
10432,Absent distal phalanx of the 2nd toe,False,
10433,Short distal phalanx of the 2nd toe,False,
10434,Aplasia of the middle phalanx of the 2nd toe,False,
10435,Short middle phalanx of the 2nd toe,False,
10436,Aplasia of the proximal phalanx of the 2nd toe,False,
10437,Short proximal phalanx of the 2nd toe,False,
10438,Abnormal ventricular septum morphology,False,
10440,Ectopic accesory toe-like appendage,False,
10441,Ectopic accessory finger-like appendage,False,
10442,Polydactyly,False,
10443,Bifid femur,False,
10444,Pulmonary insufficiency,False,
10445,Primum atrial septal defect,False,
10446,Tricuspid stenosis,False,
10447,Anal fistula,False,
10448,Colonic atresia,False,
10450,Esophageal stenosis,False,
10451,Aplasia/Hypoplasia of the spleen,False,
10452,Ectopia of the spleen,False,
10453,Pelvic bone asymmetry,False,
10454,Acetabular spurs,False,
10455,Steep acetabular roof,False,
10456,Abnormal greater sciatic notch morphology,False,
10457,obsolete Widening of the sacrosciatic notch,True,8798.0
10458,Female pseudohermaphroditism,False,
10459,True hermaphroditism,False,
10460,Abnormality of the female genitalia,False,
10461,Abnormality of the male genitalia,False,
10462,Aplasia/Hypoplasia of the ovary,False,
10463,Aplasia of the ovary,False,
10464,Streak ovary,False,
10465,Precocious puberty in females,False,
10468,Aplasia/Hypoplasia of the testes,False,
10469,Absent testis,False,
10470,Supernumerary testes,False,
10471,Oligosacchariduria,False,
10472,Abnormal circulating porphyrin concentration,False,
10473,Porphyrinuria,False,
10474,Bladder stones,False,
10475,Cloacal exstrophy,False,
10476,Aplasia/Hypoplasia of the bladder,False,
10477,Aplasia of the bladder,False,
10478,Abnormality of the urachus,False,
10479,Patent urachus,False,
10480,Urethral fistula,False,
10481,Urethral valve,False,
10482,Acromelia of the upper limbs,False,
10483,Amniotic constriction rings of arms,False,
10484,Hypertrophy of the upper limb,False,
10485,Hyperextensibility at elbow,False,
10486,Abnormality of the hypothenar eminence,False,
10487,Small hypothenar eminence,False,
10488,Aplasia/Hypoplasia of the palmar creases,False,
10489,Absent palmar crease,False,
10490,Abnormality of the palmar creases,False,
10491,Digital constriction ring,False,
10492,Osseous finger syndactyly,False,
10493,Long metacarpals,False,
10494,Acromelia of the lower limbs,False,
10495,Amniotic constriction rings of legs,False,
10496,Hypertrophy of the lower limb,False,
10497,Sirenomelia,False,
10498,Bipartite patella,False,
10499,Patellar subluxation,False,
10500,Hyperextensibility of the knee,False,
10501,Limitation of knee mobility,False,
10502,Fibular bowing,False,
10503,Fibular duplication,False,
10504,Increased length of the tibia,False,
10505,Limitation of movement at ankles,False,
10506,Abnormal plantar dermatoglyphics,False,
10507,Foot asymmetry,False,
10508,Metatarsus valgus,False,
10509,Aplasia of the tarsal bones,False,
10510,Hypermobility of toe joints,False,
10511,Long toe,False,
10512,Adrenal calcification,False,
10513,Pituitary calcification,False,
10514,Hyperpituitarism,False,
10515,Aplasia/Hypoplasia of the thymus,False,
10516,Thymus hyperplasia,False,
10517,Ectopic thymus tissue,False,
10518,Thyroglossal cyst,False,
10519,Increased fetal movement,False,
10521,Gait apraxia,False,
10522,Dyslexia,False,
10523,Alexia,False,
10524,Agnosia,False,
10525,Finger agnosia,False,
10526,Dysgraphia,False,
10527,Astereognosia,False,
10528,Prosopagnosia,False,
10529,Echolalia,False,
10530,Palatal myoclonus,False,
10531,Spinal myoclonus,False,
10532,Paroxysmal vertigo,False,
10533,Spasmus nutans,False,
10534,Transient global amnesia,False,
10535,Sleep apnea,False,
10536,Central sleep apnea,False,
10537,Wide cranial sutures,False,
10538,Small sella turcica,False,
10539,Thin calvarium,False,
10540,Advanced pneumatization of cranial sinuses,False,
10541,Cutis gyrata of scalp,False,
10542,Vestibular nystagmus,False,
10543,Opsoclonus,False,
10544,Vertical nystagmus,False,
10545,Downbeat nystagmus,False,
10546,Muscle fibrillation,False,
10547,Muscle flaccidity,False,
10548,Percussion myotonia,False,
10549,Weakness due to upper motor neuron dysfunction,False,
10550,Paraplegia,False,
10551,Paraplegia/paraparesis,False,
10553,Oculogyric crisis,False,
10554,Cutaneous finger syndactyly,False,
10557,Overlapping fingers,False,
10558,Abnormality of the clivus,False,
10559,Vertical clivus,False,
10560,Undulate clavicles,False,
10561,Undulate ribs,False,
10562,Keloids,False,
10564,Bifid epiglottis,False,
10565,Aplasia/Hypoplasia of the Epiglottis,False,
10566,Hamartoma,False,
10567,Y-shaped metatarsals,False,
10568,Hamartoma of the eye,False,
10569,Elevated 7-dehydrocholesterol,False,
10570,Low maternal serum alpha-fetoprotein,False,
10571,Elevated levels of phytanic acid,False,
10574,Abnormality of the epiphysis of the femoral head,False,
10575,Dysplasia of the femoral head,False,
10576,Intracranial cystic lesion,False,
10577,Absent epiphyses,False,
10578,Bracket epiphyses,False,
10579,Cone-shaped epiphysis,False,
10580,Enlarged epiphyses,False,
10582,Irregular epiphyses,False,
10583,Ivory epiphyses,False,
10584,Pseudoepiphyses,False,
10585,Small epiphyses,False,
10587,Triangular epiphyses,False,
10588,Premature epimetaphyseal fusion,False,
10590,Abnormality of the distal femoral epiphysis,False,
10591,Abnormality of the proximal tibial epiphysis,False,
10592,Abnormality of the distal tibial epiphysis,False,
10593,Abnormality of fibular epiphyses,False,
10594,Abnormality of the proximal fibular epiphysis,False,
10595,Abnormality of the distal fibular epiphysis,False,
10596,Abnormality of the proximal radial epiphysis,False,
10597,Abnormality of the distal radial epiphysis,False,
10598,Abnormality of the proximal humeral epiphysis,False,
10599,Abnormality of the distal humeral epiphysis,False,
10600,Abnormality of the distal ulnar epiphysis,False,
10601,Abnormality of the proximal ulnar epiphysis,False,
10602,Type 2 muscle fiber predominance,False,
10603,Odontogenic keratocysts of the jaw,False,
10604,Cyst of the eyelid,False,
10605,Chalazion,False,
10606,Hordeolum,False,
10607,Hordeolum externum,False,
10608,Hordeolum internum,False,
10609,Skin tags,False,
10610,Palmar pits,False,
10612,Plantar pits,False,
10614,Fibroma,False,
10615,Angiofibromas,False,
10616,Lung fibroma,False,
10617,Cardiac fibroma,False,
10618,Ovarian fibroma,False,
10619,Fibroadenoma of the breast,False,
10620,Malar prominence,False,
10621,Cutaneous syndactyly of toes,False,
10622,Neoplasm of the skeletal system,False,
10624,Aplastic/hypoplastic toenail,False,
10625,Anterior pituitary dysgenesis,False,
10626,Anterior pituitary agenesis,False,
10627,Anterior pituitary hypoplasia,False,
10628,Facial palsy,False,
10629,Abnormal morphology of the cortex of the humerus,False,
10630,Abnormality of metatarsal epiphysis,False,
10631,Abnormality of the epiphyses of the feet,False,
10632,Total anosmia,False,
10633,Partial anosmia,False,
10634,Total hyposmia,False,
10635,Partial hyposmia,False,
10636,Schizencephaly,False,
10637,Conjunctival amyloidosis,False,
10638,Elevated alkaline phosphatase of hepatic origin,False,
10639,Elevated alkaline phosphatase of bone origin,False,
10640,Abnormality of the nasal cavity,False,
10641,Abnormality of the midnasal cavity,False,
10643,Midnasal atresia,False,
10644,Midnasal stenosis,False,
10645,Aplasia of the distal phalanges of the toes,False,
10646,Cervical spine instability,False,
10647,Abnormal elasticity of skin,False,
10648,Dermal translucency,False,
10649,Flat nasal alae,False,
10650,Hypoplasia of the premaxilla,False,
10651,Abnormal meningeal morphology,False,
10652,Abnormal dura mater morphology,False,
10653,Abnormality of the falx cerebri,False,
10654,Aplasia of the falx cerebri,False,
10655,Epiphyseal stippling,False,
10656,Abnormal epiphyseal ossification,False,
10657,Patchy reduction of bone mineral density,False,
10658,Patchy changes of bone mineral density,False,
10659,Patchy variation in bone mineral density,False,
10660,Abnormal hand bone ossification,False,
10661,Absence of the third cerebral ventricle,False,
10662,Abnormality of the diencephalon,False,
10663,Abnormality of thalamus morphology,False,
10664,Fusion of the left and right thalami,False,
10665,Bilateral coxa valga,False,
10666,Hypoplasia of the anterior nasal spine,False,
10667,Aplasia of the maxilla,False,
10668,Abnormality of the zygomatic bone,False,
10669,Hypoplasia of the zygomatic bone,False,
10672,Abnormality of the third metatarsal bone,False,
10674,Abnormality of the curvature of the vertebral column,False,
10675,Abnormal foot bone ossification,False,
10676,Mechanical ileus,False,
10677,Enuresis nocturna,False,
10678,Enuresis diurna,False,
10679,Elevated tissue non-specific alkaline phosphatase,False,
10680,Elevated alkaline phosphatase of renal origin,False,
10681,Elevated intestinal alkaline phosphatase,False,
10682,Elevated placental alkaline phosphatase,False,
10683,Low tissue non-specific alkaline phosphatase,False,
10684,Low alkaline phosphatase of bone origin,False,
10685,Low alkaline phosphatase of renal origin,False,
10686,Low alkaline phosphatase of hepatic origin,False,
10687,Low intestinal alkaline phosphatase,False,
10688,Low placental alkaline phosphatase,False,
10689,Mirror image polydactyly,False,
10690,Mirror image hand polydactyly,False,
10691,Mirror image foot polydactyly,False,
10692,2-5 finger syndactyly,False,
10693,Pulverulent cataract,False,
10694,Lamellar pulverulent cataract,False,
10695,Sutural cataract,False,
10696,Polar cataract,False,
10697,Anterior pyramidal cataract,False,
10698,Nuclear pulverulent cataract,False,
10699,Triangular nuclear cataract,False,
10700,obsolete Total cataract,True,518.0
10701,Abnormal immunoglobulin level,False,
10702,Increased circulating antibody level,False,
10704,1-2 finger syndactyly,False,
10705,4-5 finger syndactyly,False,
10706,1-3 finger syndactyly,False,
10707,1-4 finger syndactyly,False,
10708,1-5 finger syndactyly,False,
10709,2-4 finger syndactyly,False,
10710,3-5 finger syndactyly,False,
10711,1-2 toe syndactyly,False,
10712,1-4 toe syndactyly,False,
10713,1-5 toe syndactyly,False,
10714,2-4 toe syndactyly,False,
10715,2-5 toe syndactyly,False,
10716,3-5 toe syndactyly,False,
10717,Osseous syndactyly of toes,False,
10719,Abnormality of hair texture,False,
10720,Abnormal hair pattern,False,
10721,Abnormal hair whorl,False,
10722,Asymmetry of the ears,False,
10723,Cystic lesions of the pinnae,False,
10724,Advanced pneumatization of the mastoid process,False,
10726,Prominent corneal nerve fibers,False,
10727,Spontaneous rupture of the globe,False,
10728,Aplasia of the retina,False,
10729,Cherry red spot of the macula,False,
10730,Double eyebrow,False,
10731,Extension of eyebrows towards upper eyelid,False,
10732,Nodular changes affecting the eyelids,False,
10733,Naevus flammeus of the eyelid,False,
10734,Fibrous dysplasia of the bones,False,
10735,Polyostotic fibrous dysplasia,False,
10736,Monostotic fibrous dysplasia,False,
10739,Osteopoikilosis,False,
10740,Osteopathia striata,False,
10741,Pedal edema,False,
10742,Edema of the upper limbs,False,
10743,Short metatarsal,False,
10744,Absent metatarsal bone,False,
10745,Aplasia of the phalanges of the toes,False,
10746,Hypoplasia of the phalanges of the toes,False,
10747,Medial flaring of the eyebrow,False,
10748,Ectopic lacrimal punctum,False,
10749,Blepharochalasis,False,
10750,Dermatochalasis,False,
10751,Dimple chin,False,
10752,Cleft mandible,False,
10753,Midline defect of mandible,False,
10754,Abnormality of the temporomandibular joint,False,
10755,Asymmetry of the maxilla,False,
10756,Aplasia/Hypoplasia of the premaxilla,False,
10757,Aplasia of the premaxilla,False,
10758,Abnormality of the premaxilla,False,
10759,Prominence of the premaxilla,False,
10760,Absent toe,False,
10761,Broad columella,False,
10762,Chordoma,False,
10763,Low insertion of columella,False,
10764,Short eyelashes,False,
10765,Palmar hyperkeratosis,False,
10766,Ectopic calcification,False,
10767,Sacrococcygeal pilonidal abnormality,False,
10769,Pilonidal sinus,False,
10770,Pilonidal fistula,False,
10771,Pilonidal abscess,False,
10772,Anomalous pulmonary venous return,False,
10773,Partial anomalous pulmonary venous return,False,
10774,Cor triatriatum,False,
10775,Vascular ring,False,
10776,Tracheobronchmegaly,False,
10777,Bronchomegaly,False,
10778,Tracheomegaly,False,
10779,Large pelvis bone,False,
10780,Hyperacusis,False,
10781,Skin dimple,False,
10782,Shoulder dimple,False,
10783,Erythema,False,
10784,Uterine neoplasm,False,
10785,Gonadal neoplasm,False,
10786,Urinary tract neoplasm,False,
10787,Genital neoplasm,False,
10788,Testicular neoplasm,False,
10789,Abnormality of the Leydig cells,False,
10790,Hyoplasia of the Leydig cells,False,
10791,Hyperplasia of the Leydig cells,False,
10793,Bifid nail,False,
10794,Impaired visuospatial constructive cognition,False,
10795,Cerebellar glioma,False,
10796,Brainstem glioma,False,
10797,Hemangioblastoma,False,
10798,Lip freckle,False,
10799,Pinealoma,False,
10800,Absent cupid's bow,False,
10801,Underdeveloped nasolabial fold,False,
10802,Perioral hyperpigmentation,False,
10803,Everted upper lip vermilion,False,
10804,Tented upper lip vermilion,False,
10805,Upturned corners of mouth,False,
10806,U-Shaped upper lip vermilion,False,
10807,Open bite,False,
10808,Protruding tongue,False,
10809,Broad uvula,False,
10810,Long uvula,False,
10811,Narrow uvula,False,
10812,Short uvula,False,
10813,Abnormal number of hair whorls,False,
10814,Abnormal position of hair whorl,False,
10815,Nevus sebaceous,False,
10816,Epidermal nevus,False,
10817,Linear nevus sebaceous,False,
10818,Generalized tonic seizure,False,
10819,Atonic seizure,False,
